CourseNum,SectionID,ClassType,Section,Day,Time,Building,Room,StudentsNumber
MATH-20B,909576,DI,A01,TuTh,9:00a-9:50a,APM,B412,30
MATH-20A,,LE,A00,MWF,9:00a-10:50a,SOLIS,110,0
MATH-20A,911184,DI,A01,Tu,9:00a-10:50a,SOLIS,110,0
MATH-20E,,LE,A00,MTuWTh,2:00p-3:20p,LEDDN,AUD,79
MATH-20E,909593,DI,A01,MW,4:00p-4:50p,APM,5402,28
MATH-20E,909594,DI,A02,MW,5:00p-5:50p,APM,5402,24
MATH-20E,909595,DI,A03,MW,6:00p-6:50p,APM,5402,25
MATH-20E,909596,DI,A04,MW,7:00p-7:50p,APM,5402,15
MATH-20E,909597,DI,A05,MW,4:00p-4:50p,APM,B412,27
MATH-20E,909598,DI,A06,MW,5:00p-5:50p,APM,B412,25
MATH-20E,,LE,B00,MTuThF,1:00p-2:20p,APM,2402,79
MATH-20E,917843,DI,B01,MTh,3:00p-3:50p,APM,2402,14
MATH-20D,,LE,A00,MW,8:00a-10:50a,PETER,110,82
MATH-20D,909584,DI,A01,TuTh,8:00a-8:50a,APM,5402,32
MATH-20D,909585,DI,A02,TuTh,9:00a-9:50a,APM,5402,10
MATH-20D,909586,DI,A03,TuTh,10:00a-10:50a,APM,5402,19
MATH-20D,909587,DI,A04,TuTh,11:00a-11:50a,APM,5402,21
MATH-20D,,LA,A50,MW,11:00a-11:50a,APM,B349,20
MATH-20D,,LA,A51,MW,12:00p-12:50p,APM,B349,20
MATH-20D,,LA,A52,MW,1:00p-1:50p,APM,B349,20
MATH-20D,,LA,A53,MW,2:00p-2:50p,APM,B349,20
CSE-136,,LE,A00,MW,6:00p-8:50p,PCYNH,121,19
CSE-136,909888,DI,A01,F,9:00a-10:50a,CENTR,214,19
CSE-135,,LE,A00,MTuWTh,8:00a-9:20a,PCYNH,106,69
CSE-135,909886,DI,A01,TuTh,12:00p-12:50p,PCYNH,106,69
COMM-120N,909848,LE,A00,MW,2:00p-4:50p,WLH,2115,25
MGT-18,911395,LE,A00,TuTh,11:00a-1:50p,WFH,1N108,64
COMM-190,909839,SE,A00,TuTh,11:00a-1:50p,HSS,2321,21
SE-131,918051,LE,B00,MTuWTh,11:00a-12:20p,WLH,2113,6
SE-131,,LE,B00,W,9:00a-10:50a,WLH,2113,3
BICD-136,,LE,A00,MTuWTh,12:30p-1:50p,PETER,110,88
BICD-136,909769,DI,A01,TuTh,9:00a-9:50a,CENTR,207,16
BICD-136,909770,DI,A02,TuTh,10:00a-10:50a,CENTR,207,17
BICD-136,909771,DI,A03,TuTh,11:00a-11:50a,CENTR,207,31
BICD-136,918941,DI,A04,TuTh,2:00p-2:50p,HSS,2150,24
PHYS-1A,909638,LE,A00,MTuWTh,8:00a-9:20a,YORK,2622,48
PHYS-1C,909644,LE,A00,MTuWTh,3:30p-4:50p,MANDE,B-210,64
CGS-2A,,LE,A00,TuTh,11:00a-1:50p,HSS,1305,0
PHIL-1,909627,LE,A00,TuTh,11:00a-1:50p,WLH,2114,20
MMW-15,,LE,A00,MW,11:00a-1:50p,CENTR,119,146
MMW-15,909601,DI,A01,MW,9:00a-9:50a,CENTR,203,24
MMW-15,909602,DI,A02,MW,10:00a-10:50a,CENTR,203,29
MMW-15,909603,DI,A03,MW,3:00p-3:50p,CENTR,203,30
MMW-15,909604,DI,A04,MW,4:00p-4:50p,CENTR,203,29
MMW-15,909605,DI,A05,MW,3:00p-3:50p,CENTR,207,24
MMW-15,909606,DI,A06,MW,4:00p-4:50p,CENTR,207,10
ETHN-154,909939,LE,A00,MW,11:00a-1:50p,SEQUO,147,11
TDAC-1,909713,LA,A00,MW,11:00a-1:50p,GH,170,16
TDAC-1,909714,LA,B00,MW,5:00p-7:50p,GH,170,19
TDAC-1,909715,LA,C00,TuTh,11:00a-1:50p,GH,170,16
ECON-171,,LE,A00,MTuWTh,12:30p-1:50p,PETER,103,70
ECON-171,909918,DI,A01,W,2:00p-3:50p,PETER,103,70
LTAM-140,909952,LE,A00,TuTh,2:00p-4:50p,WLH,2110,15
SOCI-121,909709,LE,A00,TuTh,2:00p-4:50p,SEQUO,148,23
MGT-131B,911400,LE,A00,TuTh,8:00a-10:50a,OTRSN,1S113,53
ANTH-23,,LE,A00,MW,2:00p-4:50p,CENTR,222,0
LTEN-149,909954,LE,A00,TuTh,11:00a-1:50p,WLH,2110,13
PHYS-2CL,,LE,B00,MW,5:00p-5:50p,MANDE,B-210,85
PHYS-2CL,917784,LA,B01,TuTh,9:30a-12:20p,MYR-A,2544,27
PHYS-2CL,917785,LA,B02,TuTh,12:30p-3:20p,MYR-A,2544,29
PHYS-2CL,917786,LA,B03,TuTh,3:30p-6:20p,MYR-A,2544,29
CSE-123,,LE,A00,TuTh,2:00p-4:50p,PCYNH,106,29
CSE-123,909884,DI,A01,MW,10:00a-10:50a,CENTR,216,29
MAE-8,,LE,A00,MTuWTh,9:00a-10:20a,EBU2,305,0
MAE-8,909539,DI,A01,Th,5:00p-6:50p,WLH,2113,0
MUS-11,,LE,A00,MW,2:00p-4:50p,WLH,2112,24
MUS-11,909616,DI,A01,MW,5:00p-5:50p,WLH,2112,24
ETHN-147,909938,LE,A00,TuTh,2:00p-4:50p,HSS,1305,7
PHYS-1AL,909639,LA,001,TuTh,10:00a-11:50a,MAYER,2306,20
PHYS-1AL,909640,LA,002,TuTh,12:00p-1:50p,MAYER,2306,18
COMM-113T,909847,LE,A00,MW,11:00a-1:50p,MANDE,B-104,19
CHEM-6A,,LE,A00,MTuWTh,12:30p-1:50p,GH,242,70
CHEM-6A,909819,DI,A01,F,12:00p-1:50p,YORK,2722,70
CHEM-6C,,LE,A00,MTuWTh,6:30p-7:50p,GH,242,63
CHEM-6C,909823,DI,A01,F,1:00p-2:50p,GH,242,63
COGS-14A,,LE,A00,MTuWTh,11:00a-12:20p,WLH,2205,58
COGS-14A,909833,LA,A01,MW,10:00a-10:50a,WLH,2111,58
PHIL-163,,LE,A00,MW,11:00a-1:50p,CENTR,222,42
PHIL-163,909635,DI,A01,MW,10:00a-10:50a,WLH,2112,24
PHIL-163,909636,DI,A02,MW,2:00p-2:50p,WLH,2208,18
POLI-13,909658,LE,A00,TuTh,2:00p-4:50p,WLH,2115,23
POLI-10,909657,LE,A00,MW,5:00p-7:50p,CSB,004,40
ENG-10,912808,LE,A00,MW,1:00p-2:50p,SME,303,0
ENG-10,912809,LE,B00,MW,3:00p-4:50p,SME,303,0
ENG-10,912810,LE,C00,TuTh,1:00p-2:50p,SME,303,0
ENG-10,912811,LE,D00,TuTh,3:00p-4:50p,SME,303,0
CONT-1S,,LE,A00,MTuWTh,11:00a-11:50a,WLH,2001,0
CONT-1S,909850,DI,A01,MWF,1:00p-2:50p,CENTR,202,0
CONT-1S,,DI,A01,TuTh,1:00p-3:50p,CENTR,202,0
CONT-1S,909851,DI,A02,MWF,1:00p-2:50p,CENTR,208,0
CONT-1S,,DI,A02,TuTh,1:00p-3:50p,CENTR,208,0
CONT-1S,909852,DI,A03,MWF,1:00p-2:50p,CENTR,223,0
CONT-1S,,DI,A03,TuTh,1:00p-3:50p,CENTR,223,0
CONT-1S,909854,DI,A04,MWF,1:00p-2:50p,CENTR,224A,0
CONT-1S,,DI,A04,TuTh,1:00p-3:50p,CENTR,224A,0
CONT-1S,909855,DI,A05,MWF,1:00p-2:50p,CENTR,224B,0
CONT-1S,,DI,A05,TuTh,1:00p-3:50p,CENTR,224B,0
CONT-1S,909856,DI,A06,MWF,1:00p-2:50p,CENTR,224C,0
CONT-1S,,DI,A06,TuTh,1:00p-3:50p,CENTR,224C,0
CONT-1S,909857,DI,A07,MWF,1:00p-2:50p,CENTR,204,0
CONT-1S,,DI,A07,TuTh,1:00p-3:50p,CENTR,204,0
CONT-1S,909858,DI,A08,MWF,1:00p-2:50p,CENTR,206,0
CONT-1S,,DI,A08,TuTh,1:00p-3:50p,CENTR,206,0
CONT-1S,909859,DI,A09,MWF,1:00p-2:50p,CENTR,201,0
CONT-1S,,DI,A09,TuTh,1:00p-3:50p,CENTR,201,0
CONT-1S,909860,DI,A10,MWF,1:00p-2:50p,CENTR,205,0
CONT-1S,,DI,A10,TuTh,1:00p-3:50p,CENTR,205,0
CONT-1S,909862,DI,A11,MWF,1:00p-2:50p,CENTR,203,0
CONT-1S,,DI,A11,TuTh,1:00p-3:50p,CENTR,203,0
CONT-1S,909863,DI,A12,MWF,1:00p-2:50p,CENTR,207,0
CONT-1S,,DI,A12,TuTh,1:00p-3:50p,CENTR,207,0
CONT-1S,909864,DI,A13,MWF,1:00p-2:50p,CENTR,218,0
CONT-1S,,DI,A13,TuTh,1:00p-3:50p,CENTR,218,0
CONT-1S,909865,DI,A14,MWF,1:00p-2:50p,CENTR,220,0
CONT-1S,,DI,A14,TuTh,1:00p-3:50p,CENTR,220,0
CONT-1S,909867,DI,A15,MWF,1:00p-2:50p,CENTR,217A,0
CONT-1S,,DI,A15,TuTh,1:00p-3:50p,CENTR,217A,0
CONT-1S,909868,DI,A16,MWF,1:00p-2:50p,CENTR,217B,0
CONT-1S,,DI,A16,TuTh,1:00p-3:50p,CENTR,217B,0
CONT-1S,920740,DI,A17,MWF,1:00p-2:50p,CENTR,333,0
CONT-1S,,DI,A17,TuTh,1:00p-3:50p,CENTR,333,0
CONT-1S,920741,DI,A18,MWF,1:00p-2:50p,CENTR,339,0
CONT-1S,,DI,A18,TuTh,1:00p-3:50p,CENTR,339,0
CONT-1S,920742,DI,A19,MWF,1:00p-2:50p,CENTR,356,0
CONT-1S,,DI,A19,TuTh,1:00p-3:50p,CENTR,356,0
CONT-1S,920743,DI,A20,MWF,1:00p-2:50p,CENTR,361,0
CONT-1S,,DI,A20,TuTh,1:00p-3:50p,CENTR,361,0
CONT-1S,920744,DI,A21,MWF,1:00p-2:50p,CENTR,368,0
CONT-1S,,DI,A21,TuTh,1:00p-3:50p,CENTR,368,0
CSE-11,909871,LE,A00,TuTh,11:00a-1:50p,WLH,2111,40
CSE-11,,DI,A01,TuTh,3:00p-3:50p,CSB,004,40
POLI-142Q,909673,LE,A00,TuTh,11:00a-1:50p,HSS,2150,9
CHEM-6B,,LE,A00,MTuWTh,5:00p-6:20p,GH,242,45
CHEM-6B,909821,DI,A01,F,11:00a-12:50p,GH,242,45
POLI-142K,909672,LE,A00,MW,11:00a-1:50p,PETER,108,410
MAE-107,909540,LE,A00,TuTh,5:00p-7:50p,CENTR,214,71
PHYS-1BL,909642,LA,001,TuTh,2:00p-3:50p,MAYER,2326,19
PHYS-1BL,909643,LA,002,TuTh,4:00p-5:50p,MAYER,2326,21
BILD-10,,LE,A00,MTuWTh,11:00a-12:20p,PETER,110,35
BILD-10,909788,DI,A01,TuTh,1:00p-1:50p,CSB,005,20
BILD-10,909789,DI,A02,TuTh,2:00p-2:50p,CSB,005,13
BILD-10,909790,DI,A03,TuTh,3:00p-3:50p,CSB,005,2
VIS-165,909731,LE,A00,MTuW,8:00a-11:50a,MANDE,106,22
PSYC-191,909697,LE,A00,MTuWTh,11:00a-12:20p,CENTR,218,16
CSE-190,909893,LE,A00,TuTh,5:00p-7:50p,PCYNH,106,29
CGS-147,909809,LE,A00,TuTh,2:00p-4:50p,HSS,1305,7
PHYS-1B,909641,LE,A00,MTuWTh,9:30a-10:50a,MANDE,B-210,37
COGS-20,,LE,A00,MW,11:00a-1:50p,WLH,2114,5
COGS-20,912799,DI,A01,MW,2:00p-2:50p,WLH,2114,5
MGT-121A,911399,LE,A00,MW,5:00p-7:50p,OTRSN,1S114,56
BIEB-150,,LE,A00,MTuWTh,12:30p-1:50p,WLH,2205,38
BIEB-150,909773,DI,A01,Tu,3:00p-4:50p,WLH,2112,19
BIEB-150,909774,DI,A02,Th,9:00a-10:50a,CENTR,203,19
ECON-4,911394,LE,A00,TuTh,11:00a-1:50p,OTRSN,1S113,10
CENG-100,920043,LE,B00,MTuWTh,9:30a-10:50a,WLH,2204,31
CENG-100,,LE,B00,F,9:30a-11:20a,WLH,2204,15
ECON-2,,LE,A00,TuTh,11:00a-1:50p,SEQUO,148,37
ECON-2,909911,DI,A01,F,12:00p-1:50p,SEQUO,148,37
ECON-1,,LE,A00,MTuWTh,8:00a-9:20a,CENTR,212,76
ECON-1,909909,DI,A01,F,9:00a-10:50a,CENTR,212,76
MATH-4C,,LE,A00,MWThF,9:00a-10:50a,SOLIS,109,0
MATH-4C,911180,DI,A01,Tu,9:00a-10:50a,SOLIS,109,0
MATH-3C,,LE,A00,MWThF,9:00a-10:50a,HSS,1128A,0
MATH-3C,911178,DI,A01,Tu,9:00a-10:50a,HSS,1128A,0
MATH-3C,,LE,B00,MWThF,9:00a-10:50a,HSS,2154,0
MATH-3C,920487,DI,B01,Tu,9:00a-10:50a,HSS,2154,0
PSYC-114,,LE,A00,TuTh,11:00a-1:50p,MCGIL,1350,30
PSYC-114,909689,LA,A01,TuTh,10:00a-10:50a,MCGIL,1350,30
WCWP-100,909734,LE,A00,TuTh,11:00a-1:50p,EBU3B,1113,12
NANO-15,909626,LE,A00,MTuThF,9:00a-10:20a,WLH,2114,7
LTWL-160,909955,LE,A00,MTuWTh,2:00p-3:20p,MANDE,B-153,12
VIS-194S,909733,LE,A00,TuTh,2:00p-4:50p,CENTR,119,24
PHIL-15,,LE,A00,MW,2:00p-4:50p,PETER,102,16
PHIL-15,909632,DI,A01,MW,12:00p-12:50p,SOLIS,111,4
PHIL-15,909633,DI,A02,MW,1:00p-1:50p,SOLIS,111,12
HUM-4,,LE,A00,TuTh,5:00p-7:50p,CSB,004,37
HUM-4,909949,DI,A01,TuTh,8:00p-8:50p,CSB,004,37
