CourseNum,SectionID,ClassType,Section,Day,Time,Building,Room,StudentsNumber
ECON-100B,,LE,A00,MW,11:00a-1:50p,PCYNH,122,51
ECON-100B,909189,DI,A01,Th,9:00a-10:50a,PCYNH,122,51
ECON-100C,,LE,A00,TuTh,11:00a-1:50p,CENTR,113,96
ECON-100C,909191,DI,A01,W,10:00a-11:50a,MANDE,B-210,96
ECON-100A,,LE,A00,MTuWTh,11:00a-12:20p,CENTR,214,84
ECON-100A,909187,DI,A01,F,10:00a-11:50a,CENTR,113,84
PHIL-10,,LE,A00,MW,11:00a-12:50p,HSS,1128A,29
PHIL-10,908861,DI,A01,MW,10:00a-10:50a,HSS,1128A,16
PHIL-10,908862,DI,A02,MW,1:00p-1:50p,HSS,1128A,13
PSYC-144,908917,LE,A00,MW,2:00p-4:50p,CENTR,216,46
PHIL-13,,LE,A00,TuTh,11:00a-1:50p,HSS,1128A,20
PHIL-13,908864,DI,A01,TuTh,10:00a-10:50a,HSS,1128A,10
PHIL-13,908865,DI,A02,TuTh,2:00p-2:50p,HSS,1128A,10
CSE-132A,,LE,A00,MW,6:00p-8:50p,CENTR,105,135
CSE-132A,909156,DI,A01,F,9:00a-10:50a,CENTR,212,135
LTEN-132,908765,LE,A00,MW,8:00a-10:50a,HSS,1315,11
CSE-80,919126,LE,A00,MW,11:00a-1:50p,EBU3B,B220,12
CSE-80,,DI,A01,MW,10:00a-10:50a,EBU3B,B220,12
CHEM-114A,,LE,A00,MTuWTh,9:30a-10:50a,GH,242,51
CHEM-114A,909080,DI,A01,TuTh,11:00a-11:50a,GH,242,51
ETHN-139,909211,LE,A00,TuTh,11:00a-1:50p,HSS,1315,9
USP-101,908966,LE,A00,TuTh,2:00p-4:50p,SEQUO,147,3
USP-103,914447,LE,A00,MW,11:00a-1:50p,SEQUO,148,0
COMM-107,909133,LE,A00,TuTh,11:00a-1:50p,WLH,2207,28
COMM-106F,909141,LE,A00,MW,5:00p-7:50p,CENTR,222,39
HILA-103,909223,LE,A00,TuTh,11:00a-1:50p,CENTR,217A,20
MGT-131A,911387,LE,A00,TuTh,11:00a-1:50p,WFH,1N108,35
INTL-190,908759,SE,A00,MW,11:00a-1:50p,RBC,1328,15
CSE-150,,LE,A00,TuTh,11:00a-1:50p,CENTR,212,52
CSE-150,909154,DI,A01,W,9:00a-10:50a,CENTR,212,52
CHEM-143A,,LE,A00,MW,11:00a-11:50a,YORK,2622,0
CHEM-143A,909089,LA,A01,MTuWTh,8:00a-10:50a,YORK,3224,0
CHEM-143A,909090,LA,A02,MTuWTh,12:30p-3:20p,YORK,3208,0
CHEM-143A,909091,LA,A03,MTuWTh,8:00a-10:50a,YORK,3208,0
CHEM-143A,909092,LA,A04,MTuWTh,12:30p-3:20p,YORK,3224,0
CHEM-143A,909093,LA,A05,MTuWTh,8:00a-10:50a,YORK,3108,0
HIEU-120,909218,LE,A00,MW,11:00a-1:50p,HSS,2154,24
MUS-80,908842,SE,A00,MW,2:00p-4:50p,WLH,2112,13
BICD-112,,LE,A00,MTuWTh,9:30a-10:50a,CENTR,222,21
BICD-112,909012,DI,A01,Tu,11:00a-12:50p,CENTR,220,21
ANTH-2,,LE,A00,TuTh,2:00p-4:50p,HSS,2152,17
ANTH-2,908994,DI,A01,W,1:00p-1:50p,CENTR,203,17
BILD-3,,LE,A00,MW,11:00a-1:50p,CENTR,212,88
BILD-3,909023,DI,A01,MW,3:00p-3:50p,CENTR,220,29
BILD-3,909024,DI,A02,MW,4:00p-4:50p,CENTR,220,23
BILD-3,909025,DI,A03,TuTh,9:00a-9:50a,CENTR,218,9
BILD-3,909026,DI,A04,TuTh,10:00a-10:50a,CENTR,218,27
SOCI-160,908943,LE,A00,MW,11:00a-1:50p,HSS,1305,28
LTEN-180,908764,LE,A00,TuTh,11:00a-1:50p,HSS,1315,8
CHEM-143B,,LE,A00,TuTh,8:00a-9:20a,YORK,2722,0
CHEM-143B,909096,LA,A01,MTuWTh,9:30a-12:20p,NSB,1311,0
CHEM-143B,909097,LA,A02,MTuWTh,9:30a-12:20p,NSB,1319,0
MATH-103A,,LE,A00,MWF,9:00a-10:50a,PETER,108,126
MATH-103A,913043,DI,A01,TuTh,9:00a-9:50a,APM,B402A,29
MATH-103A,917755,DI,A02,TuTh,10:00a-10:50a,APM,B402A,22
MATH-103A,917756,DI,A03,TuTh,9:00a-9:50a,APM,2402,30
MATH-103A,917757,DI,A04,TuTh,10:00a-10:50a,APM,2402,22
MATH-103A,918827,DI,A05,TuTh,11:00a-11:50a,APM,2402,23
VIS-22,,LE,A00,MW,12:00p-2:50p,SME,149,45
VIS-22,908973,DI,A01,TuTh,10:00a-10:50a,MANDE,106,24
VIS-22,908974,DI,A02,TuTh,11:00a-11:50a,MANDE,106,21
CGS-102,909074,LE,A00,MW,11:00a-1:50p,HSS,2152,11
PHIL-27,,LE,A00,MW,2:00p-4:50p,CENTR,113,65
PHIL-27,908867,DI,A01,MW,12:00p-12:50p,WLH,2206,23
PHIL-27,908868,DI,A02,MW,1:00p-1:50p,WLH,2206,31
PHIL-27,918957,DI,A03,TuTh,10:00a-10:50a,HSS,1305,6
PHIL-27,918958,DI,A04,TuTh,11:00a-11:50a,HSS,1305,5
MATH-193A,,LE,A00,MWF,11:00a-12:50p,HSS,1330,122
MATH-193A,908811,DI,A01,TuTh,11:00a-11:50a,APM,B402A,29
MATH-193A,908812,DI,A02,TuTh,12:00p-12:50p,APM,B402A,33
MATH-193A,917859,DI,A03,TuTh,1:00p-1:50p,APM,2402,29
MATH-193A,917860,DI,A04,TuTh,2:00p-2:50p,APM,2402,31
MATH-18,,LE,A00,MW,2:00p-4:50p,CENTR,115,119
MATH-18,908779,DI,A01,TuTh,10:00a-10:50a,APM,5402,29
MATH-18,908780,DI,A02,TuTh,11:00a-11:50a,APM,5402,29
MATH-18,908781,DI,A03,TuTh,12:00p-12:50p,APM,5402,31
MATH-18,908782,DI,A04,TuTh,1:00p-1:50p,APM,5402,30
MATH-18,,LA,A50,WF,10:00a-10:50a,APM,B349,29
MATH-18,,LA,A51,WF,11:00a-11:50a,APM,B349,29
MATH-18,,LA,A52,WF,12:00p-12:50p,APM,B349,29
MATH-18,,LA,A53,WF,1:00p-1:50p,APM,B349,29
ETHN-135B,909213,LE,A00,MW,11:00a-1:50p,HSS,2150,6
ECON-101,909179,LE,A00,MTuWTh,9:30a-10:50a,WLH,2204,21
TDGE-122,908954,LE,A00,MW,2:00p-4:50p,CSB,001,22
HIEU-151,909220,LE,A00,TuTh,11:00a-1:50p,HSS,2154,8
MATH-168A,,LE,A00,MTuWTh,1:00p-2:20p,APM,B402A,35
MATH-168A,908809,DI,A01,TuTh,3:00p-3:50p,APM,B402A,35
ECON-107,909180,LE,A00,MW,11:00a-1:50p,SEQUO,147,19
ECON-109,,LE,A00,MTuWTh,12:30p-1:50p,CENTR,105,70
ECON-109,909182,DI,A01,F,12:00p-1:50p,CENTR,113,70
ETHN-127,909209,LE,A00,TuTh,11:00a-1:50p,SEQUO,148,18
BIMM-100,,LE,A00,MTuWTh,11:00a-12:20p,CENTR,105,86
BIMM-100,909030,DI,A01,MW,2:00p-2:50p,CENTR,218,29
BIMM-100,909031,DI,A02,MW,3:00p-3:50p,CENTR,218,24
BIMM-100,909032,DI,A03,TuTh,3:00p-3:50p,CENTR,218,17
BIMM-100,909033,DI,A04,TuTh,4:00p-4:50p,CENTR,218,16
SIO-30,,LE,A00,TuTh,2:00p-4:50p,SEQUO,148,41
SIO-30,908937,DI,A01,TuTh,5:00p-5:50p,SEQUO,148,41
LAWS-101,908762,LE,A00,MW,5:00p-7:50p,HSS,1315,16
COMM-111G,909142,LE,A00,TuTh,2:00p-4:50p,WLH,2208,40
PHYS-1CL,908878,LA,001,TuTh,9:00a-10:50a,MAYER,2130,20
PHYS-1CL,908879,LA,002,TuTh,11:00a-12:50p,MAYER,2130,23
LIGN-8,908763,LE,A00,TuTh,2:00p-4:50p,PETER,102,49
MATH-102,,LE,A00,MW,5:00p-7:50p,CENTR,115,78
MATH-102,908788,DI,A01,TuTh,5:00p-5:50p,APM,5402,24
MATH-102,908789,DI,A02,TuTh,6:00p-6:50p,APM,5402,19
MATH-102,917791,DI,A03,TuTh,5:00p-5:50p,APM,B412,19
MATH-102,917792,DI,A04,TuTh,6:00p-6:50p,APM,B412,16
ECON-120A,,LE,A00,MW,8:00a-10:50a,PETER,102,34
ECON-120A,909197,DI,A01,Tu,9:00a-10:50a,PCYNH,121,34
MUS-11,,LE,A00,TuTh,2:00p-4:50p,WLH,2112,11
MUS-11,908845,DI,A01,TuTh,5:00p-5:50p,WLH,2112,17
MUS-11,,LE,B00,TuTh,11:00a-1:50p,WLH,2206,11
MUS-11,908847,DI,B01,TuTh,2:00p-2:50p,WLH,2206,6
ECON-120C,,LE,A00,TuTh,2:00p-4:50p,CENTR,216,65
ECON-120C,909201,DI,A01,W,4:00p-5:50p,SOLIS,104,65
MUS-15,,LE,A00,MW,11:00a-1:50p,WLH,2114,26
MUS-15,908851,DI,A01,MW,2:00p-2:50p,WLH,2114,21
MUS-15,,LE,B00,TuTh,5:00p-7:50p,WLH,2115,26
MUS-15,908853,DI,B01,TuTh,4:00p-4:50p,WLH,2115,31
ECON-110B,,LE,A00,TuTh,2:00p-4:50p,CENTR,113,33
ECON-110B,909195,DI,A01,W,12:00p-1:50p,SOLIS,104,33
SE-101A,908931,LE,A00,MTuWTh,12:30p-1:50p,PCYNH,121,5
MATH-110A,,LE,A00,MWF,8:00a-9:50a,CENTR,113,92
MATH-110A,908802,DI,A01,F,2:00p-3:50p,APM,B402A,49
MATH-110A,917147,DI,A02,F,12:00p-1:50p,APM,B402A,43
COGS-109,,LE,A00,MW,2:00p-4:50p,MANDE,B-150,65
COGS-109,909123,LA,A01,TuTh,9:00a-9:50a,CSB,115,31
COGS-109,909124,LA,A02,TuTh,10:00a-10:50a,CSB,115,34
ECON-110A,,LE,A00,MW,5:00p-7:50p,CENTR,113,68
ECON-110A,909193,DI,A01,Th,5:00p-6:50p,CENTR,113,68
VIS-128C,908981,LE,A00,TuTh,12:00p-2:50p,SME,149,21
PSYC-124,908916,LE,A00,TuTh,2:00p-4:50p,MCGIL,1350,29
MGT-147,911389,LE,A00,MW,11:00a-1:50p,OTRSN,1S113,15
MATH-20C,,LE,A00,TuTh,8:00a-10:50a,CENTR,216,107
MATH-20C,908819,DI,A01,MW,8:00a-8:50a,APM,5402,24
MATH-20C,908820,DI,A02,MW,9:00a-9:50a,APM,5402,24
MATH-20C,908821,DI,A03,MW,11:00a-11:50a,APM,B412,33
MATH-20C,908822,DI,A04,MW,12:00p-12:50p,APM,B412,26
MATH-20B,,LE,A00,MTuWTh,11:00a-12:20p,PETER,104,36
MATH-20B,908816,DI,A01,TuTh,2:00p-2:50p,APM,5402,24
MATH-20B,908817,DI,A02,TuTh,3:00p-3:50p,APM,5402,12
MATH-20A,,LE,A00,MWF,10:00a-11:50a,APM,5402,19
MATH-20A,908814,DI,A01,Th,8:00a-9:50a,APM,5402,19
MATH-20D,,LE,A00,MTuWTh,12:30p-1:50p,MANDE,B-210,127
MATH-20D,908824,DI,A01,MW,2:00p-2:50p,APM,5402,35
MATH-20D,908825,DI,A02,MW,3:00p-3:50p,APM,5402,34
MATH-20D,908826,DI,A03,MW,4:00p-4:50p,APM,5402,29
MATH-20D,908827,DI,A04,MW,5:00p-5:50p,APM,5402,29
MATH-20D,,LA,A50,TuTh,2:00p-2:50p,APM,B349,31
MATH-20D,,LA,A51,TuTh,3:00p-3:50p,APM,B349,31
MATH-20D,,LA,A52,TuTh,4:00p-4:50p,APM,B349,31
MATH-20D,,LA,A53,TuTh,5:00p-5:50p,APM,B349,31
HIEU-146,909219,LE,A00,TuTh,2:00p-4:50p,HSS,2321,21
MUS-14,,LE,A00,TuTh,5:00p-7:50p,WLH,2114,35
MUS-14,908849,DI,A01,TuTh,4:00p-4:50p,WLH,2114,35
MGT-16,911384,LE,A00,TuTh,8:00a-10:50a,OTRSN,1S114,35
MATH-109,,LE,A00,MTuThF,9:30a-10:50a,HSS,1330,127
MATH-109,908791,DI,A01,WF,11:00a-11:50a,APM,2402,31
MATH-109,908792,DI,A02,WF,12:00p-12:50p,APM,2402,37
MATH-109,908793,DI,A03,WF,1:00p-1:50p,APM,2402,26
MATH-109,908794,DI,A04,WF,2:00p-2:50p,APM,2402,33
MGT-18,911385,LE,A00,TuTh,11:00a-1:50p,OTRSN,1S114,55
COMM-190,909135,SE,A00,MW,2:00p-4:50p,CENTR,203,14
COMM-190,909136,SE,B00,TuTh,11:00a-1:50p,CENTR,203,24
MAE-8,,LE,A00,MTuWTh,11:00a-12:20p,PCYNH,121,0
USP-167,908969,LE,A00,TuTh,11:00a-1:50p,HSS,2152,5
ECE-45,,LE,A00,MTuWTh,11:00a-12:20p,WLH,2005,33
ECE-45,909164,DI,A01,W,9:00a-10:50a,WLH,2005,33
PHYS-1A,908871,LE,A00,MTuWTh,8:00a-9:20a,MANDE,B-210,40
PHYS-1C,908877,LE,A00,MTuWTh,3:30p-4:50p,MANDE,B-210,49
PHYS-1B,908874,LE,A00,MTuWTh,2:00p-3:20p,MANDE,B-210,47
MMW-14,,LE,A00,MW,5:00p-7:50p,CENTR,119,161
MMW-14,908833,DI,A01,MW,9:00a-9:50a,CENTR,203,29
MMW-14,908834,DI,A02,MW,10:00a-10:50a,CENTR,203,31
MMW-14,908835,DI,A03,MW,11:00a-11:50a,CENTR,203,24
MMW-14,908836,DI,A04,MW,12:00p-12:50p,CENTR,203,22
MMW-14,908837,DI,A05,MW,12:00p-12:50p,CENTR,207,28
MMW-14,908838,DI,A06,MW,1:00p-1:50p,CENTR,207,27
TDAC-1,908944,LA,A00,TuTh,5:00p-7:50p,GH,170,19
TDAC-1,908945,LA,B00,MW,5:00p-7:50p,GH,170,20
TDAC-1,908946,LA,C00,TuTh,2:00p-4:50p,GH,170,19
POLI-162,908896,LE,A00,MW,5:00p-7:50p,HSS,2321,9
POLI-102C,908898,LE,A00,TuTh,11:00a-1:50p,WLH,2112,18
VIS-174,908979,LE,A00,MTuW,1:00p-4:50p,MANDE,106,22
PSYC-179,908922,LE,A00,TuTh,11:00a-1:50p,WLH,2111,47
MGT-181,911391,LE,A00,MW,5:00p-7:50p,WFH,1N108,76
ANTH-21,,LE,A00,TuTh,11:00a-1:50p,WLH,2208,40
ANTH-21,908996,DI,A01,Th,3:00p-4:50p,HSS,1128A,40
MCWP-40,909238,TU,A00,MW,2:00p-4:50p,HSS,2346A,13
MCWP-40,917923,TU,C00,TuTh,8:00a-10:50a,HSS,2152,18
HIUS-123,909231,LE,A00,TuTh,11:00a-1:50p,HSS,2152,16
POLI-160AA,908907,LE,A00,TuTh,2:00p-4:50p,SEQUO,147,26
USP-171,908970,LE,A00,TuTh,8:00a-10:50a,PCYNH,120,30
BIMM-110,,LE,A00,MW,2:00p-4:50p,CENTR,214,75
BIMM-110,909038,DI,A01,M,11:00a-12:50p,CENTR,220,30
BIMM-110,909039,DI,A02,W,11:00a-12:50p,CENTR,220,22
BIMM-110,909040,DI,A03,M,9:00a-10:50a,CENTR,218,23
PHYS-1AL,908872,LA,001,TuTh,10:00a-11:50a,MAYER,2306,23
PHYS-1AL,908873,LA,002,TuTh,12:00p-1:50p,MAYER,2306,17
BIMM-112,,LE,A00,MW,8:00a-10:50a,CENTR,207,22
BIMM-112,909042,DI,A01,TuTh,11:00a-11:50a,CENTR,207,22
SIO-189,908938,LE,A00,TuTh,11:00a-1:50p,SPIES,330,36
PSYC-172,908923,LE,A00,MTuWTh,2:00p-3:20p,MANDE,B-104,16
POLI-144,908894,LE,A00,MW,2:00p-4:50p,WLH,2209,6
SE-130A,918024,LE,B00,MW,2:00p-5:50p,WLH,2206,26
CHEM-6A,,LE,A00,MTuWTh,2:00p-3:20p,GH,242,70
CHEM-6A,909099,DI,A01,TuTh,3:30p-4:20p,GH,242,70
HIEA-131,909216,LE,A00,MTuWTh,11:00a-12:20p,CENTR,217B,24
CHEM-6C,,LE,A00,MTuWTh,2:00p-3:20p,PETER,108,109
CHEM-6C,909103,DI,A01,F,2:00p-3:50p,PETER,108,109
CHEM-6B,,LE,A00,MTuWTh,12:30p-1:50p,CENTR,214,42
CHEM-6B,909101,DI,A01,F,12:00p-1:50p,CENTR,214,42
COGS-14B,909129,LE,A00,TuTh,2:00p-4:50p,WLH,2204,42
COGS-14B,,LA,A01,TuTh,1:00p-1:50p,WLH,2204,42
POLI-12,908890,LE,A00,TuTh,8:00a-10:50a,SSB,104,29
POLI-11,908889,LE,A00,TuTh,11:00a-1:50p,WLH,2209,23
COGS-107A,,LE,A00,MW,11:00a-1:50p,MANDE,B-150,52
COGS-107A,909128,LA,A01,MW,10:00a-10:50a,MANDE,B-150,52
MAE-110A,908776,LE,A00,MW,2:00p-4:50p,CENTR,212,71
SOCI-118E,908941,LE,A00,MW,2:00p-4:50p,HSS,1315,20
CSE-11,909143,LE,A00,MW,11:00a-1:50p,WLH,2111,40
CSE-11,,DI,A01,MW,3:00p-3:50p,WLH,2205,40
BILD-2,,LE,A00,TuTh,11:00a-1:50p,HSS,1330,92
BILD-2,909020,DI,A01,MW,12:00p-12:50p,CENTR,218,28
BILD-2,909021,DI,A02,MW,1:00p-1:50p,CENTR,218,32
BILD-2,918045,DI,A03,TuTh,10:00a-10:50a,CENTR,220,32
CSE-12,,LE,A00,MTuWTh,2:00p-3:20p,CENTR,105,102
CSE-12,909147,DI,A01,MW,4:00p-4:50p,HSS,1330,102
MAE-105,908773,LE,A00,TuTh,2:00p-4:50p,WLH,2205,65
BILD-18,,LE,A00,MTuWTh,12:30p-1:50p,PETER,103,26
BILD-18,909028,DI,A01,TuTh,11:00a-11:50a,PETER,103,26
POLI-142N,908905,LE,A00,TuTh,2:00p-4:50p,YORK,3000A,11
LTCS-130,908766,LE,A00,MW,11:00a-1:50p,HSS,1315,21
PHYS-1BL,908875,LA,001,TuTh,10:00a-11:50a,MAYER,2326,26
PHYS-1BL,908876,LA,002,TuTh,12:00p-1:50p,MAYER,2326,26
POLI-142A,908904,LE,A00,MW,5:00p-7:50p,PETER,103,31
HUM-3,,LE,A00,MW,2:00p-4:50p,YORK,4080A,38
HUM-3,908752,DI,A01,MW,5:00p-5:50p,YORK,4080A,38
MGT-172,911390,LE,A00,MW,5:00p-7:50p,OTRSN,1S113,69
PSYC-190,908926,LE,A00,MW,5:00p-7:50p,CENTR,212,62
VIS-60,,LE,A00,MW,9:00a-11:50a,SME,149,56
VIS-60,908976,LA,A01,MW,1:00p-3:50p,MANDE,B-206,25
VIS-60,908977,LA,A02,TuTh,9:00a-11:50a,MANDE,B-206,22
VIS-60,908978,LA,A03,TuTh,1:00p-3:50p,MANDE,B-206,9
ECE-65,,LE,A00,MTuWTh,11:00a-12:20p,WLH,2205,23
ECE-65,,DI,A01,TuTh,10:00a-10:50a,WLH,2205,23
ECE-65,909168,LA,A50,MW,1:00p-4:00p,WLH,2215,7
ECE-65,909169,LA,A51,TuTh,1:00p-4:00p,WLH,2215,16
MCWP-50,909239,SE,A00,TuTh,2:00p-4:50p,HSS,2346A,18
MCWP-50,909240,SE,B00,TuTh,11:00a-1:50p,HSS,2346A,18
MCWP-50,909241,SE,C00,MW,8:00a-10:50a,HSS,2346A,18
MCWP-50,909242,SE,D00,MW,11:00a-1:50p,HSS,2346A,18
MCWP-50,917924,SE,F00,TuTh,8:00a-10:50a,HSS,2346A,16
HINE-120,909229,LE,A00,MW,2:00p-4:50p,HSS,2154,10
TDGE-10,908950,LE,A00,TuTh,11:00a-1:50p,PCYNH,122,45
HUM-5,,LE,A00,TuTh,11:00a-1:50p,YORK,4080A,42
HUM-5,908756,DI,A01,TuTh,2:00p-2:50p,YORK,4080A,42
HIEA-126,909215,LE,A00,MTuWTh,9:30a-10:50a,CENTR,217B,35
ECON-4,909178,LE,A00,MTuWTh,12:30p-1:50p,CSB,002,30
BIPN-100,,LE,A00,TuTh,11:00a-1:50p,PETER,110,92
BIPN-100,909044,DI,A01,MW,10:00a-10:50a,WLH,2112,19
BIPN-100,909045,DI,A02,MW,1:00p-1:50p,CENTR,220,22
BIPN-100,909046,DI,A03,MW,2:00p-2:50p,CENTR,220,12
BIPN-100,909047,DI,A04,TuTh,9:00a-9:50a,SEQUO,148,15
BIPN-100,909048,DI,A05,TuTh,10:00a-10:50a,SEQUO,148,24
ECON-2,,LE,A00,TuTh,5:00p-7:50p,SEQUO,147,37
ECON-2,909175,DI,A01,W,5:00p-6:50p,SEQUO,147,37
ECON-3,,LE,A00,MW,8:00a-10:50a,PCYNH,122,45
ECON-3,909177,DI,A01,Tu,9:00a-10:50a,PCYNH,122,45
ECON-1,,LE,A00,MW,11:00a-1:50p,PETER,102,48
ECON-1,909173,DI,A01,Tu,10:00a-11:50a,MANDE,B-210,48
CHEM-140B,,LE,A00,MTuWTh,2:00p-3:20p,YORK,2722,109
CHEM-140B,909084,DI,A01,MW,1:00p-1:50p,YORK,2622,69
CHEM-140B,909085,DI,A02,TuTh,1:00p-1:50p,YORK,2622,40
COMM-100A,,LE,A00,MW,11:00a-1:50p,PCYNH,120,48
COMM-100A,909138,DI,A01,W,3:00p-4:50p,WLH,2114,27
COMM-100A,909139,DI,A02,Th,11:00a-12:50p,CENTR,220,21
ECE-101,,LE,A00,MTuWTh,3:30p-4:50p,CENTR,105,91
ECE-101,909171,DI,A01,MW,5:00p-5:50p,CENTR,105,91
PSYC-178,908924,LE,A00,MW,11:00a-1:50p,CENTR,217A,30
WCWP-100,908982,LE,A00,MW,11:00a-1:50p,EBU3B,1113,15
POLI-120P,908903,LE,A00,MW,2:00p-4:50p,HSS,2152,6
HUM-4,,LE,A00,MW,5:00p-7:50p,PCYNH,120,41
HUM-4,908754,DI,A01,MW,8:00p-8:50p,PCYNH,120,41
PSYC-171,908921,LE,A00,TuTh,8:00a-10:50a,SEQUO,147,10
MGT-132,911388,LE,A00,TuTh,11:00a-1:50p,OTRSN,1S113,52
MATH-170A,,LE,A00,TuTh,2:00p-4:50p,HSS,1330,63
MATH-170A,918678,DI,A01,W,2:00p-3:50p,APM,B412,33
MATH-170A,918679,DI,A02,W,4:00p-5:50p,APM,B412,30
POLI-30,908891,LE,A00,TuTh,2:00p-4:50p,WLH,2111,45
ECE-107,,LE,A00,MTuWTh,5:00p-6:20p,WLH,2204,21
ECE-107,917753,DI,A01,Tu,3:00p-4:50p,PCYNH,121,21
POLI-104I,908901,LE,A00,TuTh,11:00a-1:50p,HSS,2321,20
CHEM-140C,,LE,A00,MTuWTh,12:30p-1:50p,PETER,108,111
CHEM-140C,909087,DI,A01,F,12:00p-1:50p,PETER,108,111
MUS-5,,LE,A00,TuTh,11:00a-1:50p,WLH,2114,33
MUS-5,908983,LA,A01,TuTh,2:00p-2:50p,WLH,2114,33
CHEM-140A,,LE,A00,MTuWTh,5:00p-6:20p,YORK,2722,145
CHEM-140A,909082,DI,A01,TuTh,6:30p-7:20p,YORK,2722,145
CSE-101,,LE,A00,MW,8:00a-10:50a,WLH,2205,36
CSE-101,909152,DI,A01,MW,1:00p-1:50p,WLH,2204,36
POLI-104A,908900,LE,A00,MW,11:00a-1:50p,HSS,2321,22
PSYC-106,908915,LE,A00,MTuWTh,9:30a-10:50a,CENTR,115,23
HIUS-148,914446,LE,A00,MW,11:00a-1:50p,SEQUO,148,0
COGS-11,,LE,A00,TuTh,11:00a-1:50p,MANDE,B-150,51
COGS-11,909237,DI,A01,TuTh,10:00a-10:50a,MANDE,B-150,51
HITO-156,909230,LE,A00,MW,2:00p-4:50p,HSS,2150,19
PSYC-188,908925,LE,A00,TuTh,5:00p-7:50p,MANDE,B-150,30
COGS-17,,LE,A00,MW,11:00a-1:50p,CSB,001,48
COGS-17,909121,LA,A01,TuTh,10:00a-10:50a,CSB,001,48
CSE-30,909148,LE,A00,MTuWTh,3:30p-4:50p,WLH,2005,77
CSE-30,,DI,A01,TuTh,5:00p-5:50p,WLH,2005,77
MAE-130A,908777,LE,A00,MTuWTh,12:30p-1:50p,PCYNH,121,30
